PERMNO,date,DIVAMT,PRC,VOL,RET,SHROUT
66093,2010-01-11,,26.97000,25794600,-0.004797,5901000
66093,2010-01-12,,26.96000,26314400,-0.000371,5901000
66093,2010-01-13,,26.64000,42597500,-0.011869,5901000
66093,2010-01-14,,26.19000,42251500,-0.016892,5901000
66093,2010-01-15,,25.79000,64018200,-0.015273,5901000
66093,2010-01-19,,26.20000,33966500,0.015898,5901000
66093,2010-01-20,,25.83000,39089600,-0.014122,5901000
66093,2010-01-21,,25.67000,40078400,-0.006194,5901000
66093,2010-01-22,,25.39000,38382900,-0.010908,5901000
66093,2010-01-25,,25.58000,29904600,0.007483,5901000
66093,2010-01-26,,25.33000,34173200,-0.009773,5901000
66093,2010-01-27,,25.62000,58991700,0.011449,5901000
66093,2010-01-28,,25.54000,52073100,-0.003123,5901000
66093,2010-01-29,,25.36000,38925400,-0.007048,5902000
66093,2010-02-01,,25.38000,36774300,0.000789,5902000
66093,2010-02-02,,25.69000,31119900,0.012214,5902000
66093,2010-02-03,,25.58000,22954200,-0.004282,5902000
66093,2010-02-04,,25.03000,32334600,-0.021501,5902000
66093,2010-02-05,,25.24000,50884600,0.008390,5902000
66093,2010-02-08,,24.98000,27177100,-0.010301,5902000
66093,2010-02-09,,25.26000,34939700,0.011209,5902000
66093,2010-02-10,,25.12000,26654600,-0.005542,5902000
66093,2010-02-11,,25.19000,27448500,0.002787,5902000
66093,2010-02-12,,25.07000,34115200,-0.004764,5902000
66093,2010-02-16,,25.32000,25906100,0.009972,5902000
66093,2010-02-17,,25.40000,19506400,0.003160,5902000
66093,2010-02-18,,25.24000,27028500,-0.006299,5902000
66093,2010-02-19,,25.10000,34707700,-0.005547,5902000
66093,2010-02-22,,25.02000,31114600,-0.003187,5902000
66093,2010-02-23,,24.83000,28519100,-0.007594,5902000
66093,2010-02-24,,24.91000,28973300,0.003222,5902000
66093,2010-02-25,,24.77000,29584400,-0.005620,5902000
66093,2010-02-26,,24.81000,29184300,0.001615,5902074
66093,2010-03-01,,25.00000,24906000,0.007658,5902074
66093,2010-03-02,,24.88000,33402700,-0.004800,5902074
66093,2010-03-03,,24.89000,20701400,0.000402,5902074
66093,2010-03-04,,24.96000,28737100,0.002812,5902074
66093,2010-03-05,,24.99000,27961500,0.001202,5902074
66093,2010-03-08,,25.28000,24682600,0.011605,5902074
66093,2010-03-09,,25.56000,43466700,0.011076,5902074
66093,2010-03-10,,25.52000,23539300,-0.001565,5902074
66093,2010-03-11,,25.60000,21768700,0.003135,5902074
66093,2010-03-12,,25.62000,17818200,0.000781,5902074
66093,2010-03-15,,25.78000,20320400,0.006245,5902074
66093,2010-03-16,,25.85000,17620300,0.002715,5902074
66093,2010-03-17,,25.90000,18109600,0.001934,5902074
66093,2010-03-18,,26.06000,17017900,0.006178,5902074
66093,2010-03-19,,26.24000,35866600,0.006907,5902074
66093,2010-03-22,,26.40000,24538600,0.006098,5902074
66093,2010-03-23,,26.55000,18143300,0.005682,5902074
66093,2010-03-24,,26.26000,20422800,-0.010923,5902074
66093,2010-03-25,,26.15000,24102300,-0.004189,5902074
66093,2010-03-26,,26.24000,18060700,0.003442,5902074
66093,2010-03-29,,26.51000,20319800,0.010290,5902074
66093,2010-03-30,,25.95000,52256500,-0.021124,5902074
66093,2010-03-31,,25.84000,36707900,-0.004239,5902074
66093,2010-04-01,,26.11000,20559200,0.010449,5902074
66093,2010-04-05,,26.31000,23978300,0.007660,5902074
66093,2010-04-06,,26.31000,21372400,0.000000,5902074
66093,2010-04-07,0.42000,25.65000,31377000,-0.009122,5902074
66093,2010-04-08,,26.02000,36555700,0.014425,5902074
66093,2010-04-09,,26.44000,39747600,0.016141,5902074
66093,2010-04-12,,26.38000,22940200,-0.002269,5902074
66093,2010-04-13,,26.20000,38016700,-0.006823,5902074
66093,2010-04-14,,26.24000,27719600,0.001527,5902074
66093,2010-04-15,,26.24000,28001000,0.000000,5902074
66093,2010-04-16,,25.93000,31988600,-0.011814,5902074
66093,2010-04-19,,26.38000,33301200,0.017354,5902074
66093,2010-04-20,,26.66000,34479600,0.010614,5902074
66093,2010-04-21,,26.34000,44752800,-0.012003,5902074
66093,2010-04-22,,26.27000,32947300,-0.002658,5902074
66093,2010-04-23,,26.25000,28023200,-0.000761,5902074
66093,2010-04-26,,26.27000,17782600,0.000762,5902074
66093,2010-04-27,,25.95000,33875100,-0.012181,5902074
66093,2010-04-28,,25.91000,34159600,-0.001541,5902074
66093,2010-04-29,,26.14000,25633600,0.008877,5902074
66093,2010-04-30,,26.06000,33741300,-0.003060,5909000
66093,2010-05-03,,26.28000,27076500,0.008442,5909000
66093,2010-05-04,,25.90000,31364000,-0.014460,5909000
66093,2010-05-05,,25.77000,33486400,-0.005019,5909000
66093,2010-05-06,,25.14000,67762600,-0.024447,5909000
66093,2010-05-07,,25.10000,51364000,-0.001591,5909000
66093,2010-05-10,,25.67000,40844800,0.022709,5909000
66093,2010-05-11,,25.64000,32373200,-0.001169,5909000
66093,2010-05-12,,25.82000,29325000,0.007020,5909000
66093,2010-05-13,,25.74000,22946300,-0.003098,5909000
66093,2010-05-14,,25.40000,37805900,-0.013209,5909000
66093,2010-05-17,,25.77000,29926300,0.014567,5909000
66093,2010-05-18,,25.59000,37971000,-0.006985,5909000
66093,2010-05-19,,25.57000,30794500,-0.000782,5909000
66093,2010-05-20,,24.96000,41240400,-0.023856,5909000
66093,2010-05-21,,24.85000,54269700,-0.004407,5909000
66093,2010-05-24,,24.43000,30029600,-0.016901,5909000
66093,2010-05-25,,24.32000,52242600,-0.004503,5909000
66093,2010-05-26,,24.13000,37666100,-0.007813,5909000
66093,2010-05-27,,24.63000,27559200,0.020721,5909000
66093,2010-05-28,,24.30000,30332100,-0.013398,5909000
66093,2010-06-01,,24.33000,29742100,0.001235,5909000
66093,2010-06-02,,24.78000,25630000,0.018496,5909000
66093,2010-06-03,,24.80000,23550700,0.000807,5909000
66093,2010-06-04,,24.17000,36869800,-0.025403,5909000
66093,2010-06-07,,24.32000,37372700,0.006206,5909000
66093,2010-06-08,,24.97000,41472800,0.026727,5909000
66093,2010-06-09,,24.90000,33181200,-0.002803,5909000
66093,2010-06-10,,25.44000,33073200,0.021687,5909000
66093,2010-06-11,,25.29000,23748500,-0.005896,5909000
66093,2010-06-14,,25.17000,24880600,-0.004745,5909000
66093,2010-06-15,,25.54000,20989300,0.014700,5909000
66093,2010-06-16,,25.52000,19948800,-0.000783,5909000
66093,2010-06-17,,25.57000,23737000,0.001959,5909000
66093,2010-06-18,,25.43000,40565000,-0.005475,5909000
66093,2010-06-21,,25.44000,16788000,0.000393,5909000
66093,2010-06-22,,25.36000,25787700,-0.003145,5909000
66093,2010-06-23,,25.44000,25835100,0.003155,5909000
66093,2010-06-24,,25.05000,27449900,-0.015330,5909000
66093,2010-06-25,,24.79000,51775900,-0.010379,5909000
66093,2010-06-28,,24.95000,21841700,0.006454,5909000
66093,2010-06-29,,24.46000,52856200,-0.019639,5909000
66093,2010-06-30,,24.19000,37194900,-0.011038,5909000
66093,2010-07-01,,24.34000,51183900,0.006201,5909000
66093,2010-07-02,,24.29000,23204700,-0.002054,5909000
66093,2010-07-06,,24.41000,36005300,0.004940,5909000
66093,2010-07-07,0.42000,24.33000,31802700,0.013929,5909000
66093,2010-07-08,,24.57000,23431300,0.009864,5909000
66093,2010-07-09,,24.83000,19636900,0.010582,5909000
66093,2010-07-12,,24.84000,17333200,0.000403,5909000
66093,2010-07-13,,24.95000,26169500,0.004428,5909000
66093,2010-07-14,,24.96000,21052500,0.000401,5909000
66093,2010-07-15,,25.00000,37464300,0.001603,5909000
66093,2010-07-16,,24.69000,33275000,-0.012400,5909000
66093,2010-07-19,,24.88000,18947500,0.007695,5909000
66093,2010-07-20,,24.79000,24055800,-0.003617,5909000
66093,2010-07-21,,24.92000,28987000,0.005244,5909000
66093,2010-07-22,,25.51000,47963100,0.023676,5909000
66093,2010-07-23,,25.54000,32693200,0.001176,5909000
66093,2010-07-26,,25.96000,26235300,0.016445,5909000
66093,2010-07-27,,26.15000,26093900,0.007319,5909000
66093,2010-07-28,,26.20000,33573600,0.001912,5909000
66093,2010-07-29,,26.02000,32628900,-0.006870,5909000
66093,2010-07-30,,25.94000,25605000,-0.003075,5909000
66093,2010-08-02,,26.59000,35123700,0.025058,5909000
66093,2010-08-03,,26.69000,24428500,0.003761,5909000
66093,2010-08-04,,26.64000,26165900,-0.001873,5909000
66093,2010-08-05,,26.74000,23515900,0.003754,5909000
66093,2010-08-06,,26.54000,26406100,-0.007479,5909000
66093,2010-08-09,,26.86000,22443200,0.012057,5909000
66093,2010-08-10,,27.01000,26646100,0.005584,5909000
66093,2010-08-11,,26.55000,29123800,-0.017031,5909000
66093,2010-08-12,,26.66000,30537800,0.004143,5909000
66093,2010-08-13,,26.72000,23750600,0.002251,5909000
66093,2010-08-16,,26.65000,19871900,-0.002620,5909000
66093,2010-08-17,,26.97000,27517100,0.012007,5909000
66093,2010-08-18,,27.28000,29741100,0.011494,5909000
66093,2010-08-19,,26.97000,26642500,-0.011364,5909000
66093,2010-08-20,,26.45000,35585700,-0.019281,5909000
66093,2010-08-23,,26.49000,33931200,0.001512,5909000
66093,2010-08-24,,26.72000,34145100,0.008683,5909000
66093,2010-08-25,,26.89000,38098900,0.006362,5909000
66093,2010-08-26,,26.70000,25917400,-0.007066,5909000
66093,2010-08-27,,26.94000,21238100,0.008989,5909000
66093,2010-08-30,,26.63000,15848900,-0.011507,5909000
66093,2010-08-31,,27.03000,32853700,0.015021,5909000
66093,2010-09-01,,27.35000,28501900,0.011839,5909000
66093,2010-09-02,,27.40000,17363800,0.001828,5909000
66093,2010-09-03,,27.44000,23177900,0.001460,5909000
66093,2010-09-07,,27.27000,18243700,-0.006195,5909000
66093,2010-09-08,,27.39000,15103300,0.004400,5909000
66093,2010-09-09,,27.81000,27431800,0.015334,5909000
66093,2010-09-10,,27.83000,19747000,0.000719,5909000
66093,2010-09-13,,27.93000,19478100,0.003593,5909000
66093,2010-09-14,,27.93000,20347300,0.000000,5909000
66093,2010-09-15,,28.01000,19246200,0.002864,5909000
66093,2010-09-16,,28.11000,21142500,0.003570,5909000
66093,2010-09-17,,28.17000,31121200,0.002134,5909000
66093,2010-09-20,,28.54000,28534400,0.013135,5909000
66093,2010-09-21,,28.61000,30447200,0.002453,5909000
66093,2010-09-22,,28.59000,30551400,-0.000699,5909000
66093,2010-09-23,,28.51000,23838900,-0.002798,5909000
66093,2010-09-24,,28.58000,26628900,0.002455,5909000
66093,2010-09-27,,28.87000,31028200,0.010147,5909000
66093,2010-09-28,,28.92000,27445700,0.001732,5909000
66093,2010-09-29,,28.71000,27236300,-0.007261,5909000
66093,2010-09-30,,28.60000,28304300,-0.003831,5909000
66093,2010-10-01,,28.81000,22208900,0.007343,5909000
66093,2010-10-04,,28.86000,26521100,0.001736,5909000
66093,2010-10-05,,29.36000,28779200,0.017325,5909000
66093,2010-10-06,0.42000,28.62000,49033800,-0.010899,5909000
66093,2010-10-07,,28.25000,31794500,-0.012928,5909000
66093,2010-10-08,,28.22000,24982200,-0.001062,5909000
66093,2010-10-11,,28.32000,14396900,0.003544,5909000
66093,2010-10-12,,28.39000,24345600,0.002472,5909000
66093,2010-10-13,,28.47000,20717100,0.002818,5909000
66093,2010-10-14,,28.50000,17782500,0.001054,5909000
66093,2010-10-15,,28.33000,35260900,-0.005965,5909000
66093,2010-10-18,,28.62000,15828400,0.010237,5909000
66093,2010-10-19,,28.21000,31785600,-0.014326,5909000
66093,2010-10-20,,28.61000,22545500,0.014179,5909000
66093,2010-10-21,,28.34000,31175400,-0.009437,5909000
66093,2010-10-22,,28.29000,18072400,-0.001764,5909000
66093,2010-10-25,,28.36000,17916100,0.002474,5909000
66093,2010-10-26,,28.31000,21341700,-0.001763,5909000
66093,2010-10-27,,28.35000,24847700,0.001413,5909000
66093,2010-10-28,,28.50000,21771200,0.005291,5909000
66093,2010-10-29,,28.52000,21182600,0.000702,5909000
66093,2010-11-01,,28.72000,25975600,0.007013,5909000
66093,2010-11-02,,28.94000,18692600,0.007660,5909000
66093,2010-11-03,,29.06000,19224900,0.004146,5909000
66093,2010-11-04,,29.44000,22889200,0.013076,5909000
66093,2010-11-05,,29.27000,18103900,-0.005774,5909000
66093,2010-11-08,,29.18000,15188800,-0.003075,5909000
66093,2010-11-09,,29.18000,19634200,0.000000,5909000
66093,2010-11-10,,29.05000,21496400,-0.004455,5909000
66093,2010-11-11,,28.83000,21398600,-0.007573,5909000
66093,2010-11-12,,28.46000,26413400,-0.012834,5909000
66093,2010-11-15,,28.63000,23165200,0.005973,5909000
66093,2010-11-16,,28.24000,25558400,-0.013622,5909000
66093,2010-11-17,,27.96000,24266700,-0.009915,5909000
66093,2010-11-18,,28.44000,19589000,0.017167,5909000
66093,2010-11-19,,28.32000,19393600,-0.004219,5909000
66093,2010-11-22,,28.29000,19796200,-0.001059,5909000
66093,2010-11-23,,28.03000,18896900,-0.009191,5909000
66093,2010-11-24,,28.14000,17574500,0.003924,5909000
66093,2010-11-26,,27.98000,7982600,-0.005686,5909000
66093,2010-11-29,,27.70000,24473300,-0.010007,5909000
66093,2010-11-30,,27.79000,25561200,0.003249,5910000
66093,2010-12-01,,28.28000,23583400,0.017632,5910000
66093,2010-12-02,,28.55000,22478200,0.009547,5910000
66093,2010-12-03,,28.49000,22962700,-0.002102,5910000
66093,2010-12-06,,28.30000,23069200,-0.006669,5910000
66093,2010-12-07,,28.54000,24989200,0.008481,5910000
66093,2010-12-08,,28.63000,17251100,0.003153,5910000
66093,2010-12-09,,28.82000,20926900,0.006636,5910000
66093,2010-12-10,,28.89000,26274400,0.002429,5910000
66093,2010-12-13,,28.78000,23800900,-0.003808,5910000
66093,2010-12-14,,29.34000,26583300,0.019458,5910000
66093,2010-12-15,,29.13000,34816800,-0.007157,5910000
66093,2010-12-16,,29.23000,17246500,0.003433,5910000
66093,2010-12-17,,29.21000,36211300,-0.000684,5910000
66093,2010-12-20,,29.13000,27606600,-0.002739,5910000
66093,2010-12-21,,29.07000,16692500,-0.002060,5910000
66093,2010-12-22,,29.13000,16869700,0.002064,5910000
66093,2010-12-23,,29.20000,12697300,0.002403,5910000
66093,2010-12-27,,29.25000,11649400,0.001712,5910000
66093,2010-12-28,,29.23000,13677700,-0.000684,5910000
66093,2010-12-29,,29.31000,12238500,0.002737,5910000
66093,2010-12-30,,29.33000,12909600,0.000682,5910000
66093,2010-12-31,,29.38000,15225900,0.001705,5910000
66093,2011-01-03,,29.67000,20584700,0.009871,5910000
66093,2011-01-04,,29.88000,20792600,0.007078,5910000
66093,2011-01-05,,29.98000,28147100,0.003347,5910000
66093,2011-01-06,0.43000,29.15000,40769400,-0.013342,5910000
66093,2011-01-07,,28.85000,47540400,-0.010292,5910000
66093,2011-01-10,,28.34000,41341800,-0.017678,5910000
66093,2011-01-11,,27.91000,57334400,-0.015173,5910000
66093,2011-01-12,,28.04000,36030300,0.004658,5910000
66093,2011-01-13,,28.08000,35909900,0.001426,5910000
66093,2011-01-14,,28.43000,34192500,0.012464,5910000
66093,2011-01-18,,28.33000,31218100,-0.003517,5910000
66093,2011-01-19,,28.33000,31645100,0.000000,5910000
66093,2011-01-20,,28.23000,29698500,-0.003530,5910000
66093,2011-01-21,,28.33000,38022700,0.003542,5910000
66093,2011-01-24,,28.48000,19988300,0.005295,5910000
66093,2011-01-25,,28.76000,27638400,0.009831,5910000
66093,2011-01-26,,28.73000,24388800,-0.001043,5910000
66093,2011-01-27,,28.13000,58405200,-0.020884,5910000
66093,2011-01-28,,27.49000,41043400,-0.022751,5910000
66093,2011-01-31,,27.52000,29257200,0.001091,5911000
66093,2011-02-01,,27.87000,26398100,0.012718,5911000
66093,2011-02-02,,27.67000,23403600,-0.007176,5911000
66093,2011-02-03,,27.99000,21085300,0.011565,5911000
66093,2011-02-04,,27.97000,18325700,-0.000715,5911000
66093,2011-02-07,,27.96000,32892600,-0.000358,5911000
66093,2011-02-08,,27.91000,19827900,-0.001788,5911000
66093,2011-02-09,,27.97000,18641500,0.002150,5911000
66093,2011-02-10,,28.24000,35275700,0.009653,5911000
66093,2011-02-11,,28.47000,22252200,0.008144,5911000
66093,2011-02-14,,28.46000,22889900,-0.000351,5911000
66093,2011-02-15,,28.24000,23654700,-0.007730,5911000
66093,2011-02-16,,28.30000,22803900,0.002125,5911000
66093,2011-02-17,,28.50000,18895700,0.007067,5911000
66093,2011-02-18,,28.57000,19718800,0.002456,5911000
66093,2011-02-22,,28.20000,25982600,-0.012951,5911000
66093,2011-02-23,,28.03000,24768400,-0.006028,5911000
66093,2011-02-24,,27.92000,28142900,-0.003924,5911000
66093,2011-02-25,,28.13000,16066700,0.007521,5911000
66093,2011-02-28,,28.38000,21224700,0.008887,5911000
66093,2011-03-01,,28.08000,22222400,-0.010571,5911000
66093,2011-03-02,,28.17000,26877100,0.003205,5911000
66093,2011-03-03,,28.13000,21877400,-0.001420,5911000
66093,2011-03-04,,27.91750,26538500,-0.007554,5911000
66093,2011-03-07,,27.90000,23886100,-0.000627,5911000
66093,2011-03-08,,28.45000,30105400,0.019713,5911000
66093,2011-03-09,,28.79000,28794400,0.011951,5911000
66093,2011-03-10,,28.61000,34486300,-0.006252,5911000
66093,2011-03-11,,28.46000,21881200,-0.005243,5911000
66093,2011-03-14,,28.19000,25277300,-0.009487,5911000
66093,2011-03-15,,27.81000,38537300,-0.013480,5911000
66093,2011-03-16,,27.33000,37169700,-0.017260,5911000
66093,2011-03-17,,27.74000,26089400,0.015002,5911000
66093,2011-03-18,,27.94000,26542900,0.007210,5911000
66093,2011-03-21,,28.26000,62007800,0.011453,5911000
66093,2011-03-22,,28.10000,28985400,-0.005662,5911000
66093,2011-03-23,,28.14000,21847900,0.001423,5911000
66093,2011-03-24,,28.54000,32599700,0.014215,5911000
66093,2011-03-25,,28.85000,23664600,0.010862,5911000
66093,2011-03-28,,29.36000,50493900,0.017678,5911000
66093,2011-03-29,,30.05000,42041900,0.023501,5911000
66093,2011-03-30,,30.71000,52867200,0.021963,5911000
66093,2011-03-31,,30.61000,116873600,-0.003256,5918046
66093,2011-04-01,,30.62000,122007900,0.000327,5918046
66093,2011-04-04,,30.77000,37656100,0.004899,5918046
66093,2011-04-05,,30.70000,29194300,-0.002275,5918046
66093,2011-04-06,0.43000,30.47000,25158300,0.006515,5918046
66093,2011-04-07,,30.54000,30020600,0.002297,5918046
66093,2011-04-08,,30.71000,26177000,0.005566,5918046
66093,2011-04-11,,30.66000,22798200,-0.001628,5918046
66093,2011-04-12,,30.47000,21973300,-0.006197,5918046
66093,2011-04-13,,30.18000,21193600,-0.009518,5918046
66093,2011-04-14,,30.29000,19430100,0.003645,5918046
66093,2011-04-15,,30.65000,22685300,0.011885,5918046
66093,2011-04-18,,30.31000,21529700,-0.011093,5918046
66093,2011-04-19,,30.31000,23781000,0.000000,5918046
66093,2011-04-20,,30.13000,31253200,-0.005939,5918046
66093,2011-04-21,,30.68000,25594600,0.018254,5918046
66093,2011-04-25,,30.55000,13234100,-0.004237,5918046
66093,2011-04-26,,30.94000,21005200,0.012766,5918046
66093,2011-04-27,,31.42000,28474300,0.015514,5918046
66093,2011-04-28,,31.37000,24058200,-0.001591,5918046
66093,2011-04-29,,31.12000,25542400,-0.007969,5918000
66093,2011-05-02,,31.21000,27594100,0.002892,5918000
66093,2011-05-03,,31.86000,46249600,0.020827,5918000
66093,2011-05-04,,31.79000,26235500,-0.002197,5918000
66093,2011-05-05,,31.22000,31501500,-0.017930,5918000
66093,2011-05-06,,31.26000,24449600,0.001281,5918000
66093,2011-05-09,,31.35000,15382100,0.002879,5918000
66093,2011-05-10,,31.69000,17129500,0.010845,5918000
66093,2011-05-11,,31.38000,20238200,-0.009782,5918000
66093,2011-05-12,,31.64000,22053900,0.008286,5918000
66093,2011-05-13,,31.41000,17720000,-0.007269,5918000
66093,2011-05-16,,31.06000,32186900,-0.011143,5918000
66093,2011-05-17,,31.12000,21014600,0.001932,5918000
66093,2011-05-18,,31.20000,17757600,0.002571,5918000
66093,2011-05-19,,31.40000,14726500,0.006410,5918000
66093,2011-05-20,,31.32000,16854300,-0.002548,5918000
66093,2011-05-23,,31.08000,18118300,-0.007663,5918000
66093,2011-05-24,,31.16000,17339900,0.002574,5918000
66093,2011-05-25,,31.00000,18184700,-0.005135,5918000
66093,2011-05-26,,31.11000,20211800,0.003548,5918000
66093,2011-05-27,,31.29000,17248500,0.005786,5918000
66093,2011-05-31,,31.56000,23689900,0.008629,5922000
66093,2011-06-01,,31.17000,22152400,-0.012357,5922000
66093,2011-06-02,,30.97000,17435100,-0.006416,5922000
66093,2011-06-03,,30.65000,21808600,-0.010333,5922000
66093,2011-06-06,,30.36000,17967100,-0.009462,5922000
66093,2011-06-07,,30.31000,16018800,-0.001647,5922000
66093,2011-06-08,,30.34000,20884700,0.000990,5922000
66093,2011-06-09,,30.33000,16702200,-0.000330,5922000
66093,2011-06-10,,30.34000,23682800,0.000330,5922000
66093,2011-06-13,,30.55000,23346800,0.006922,5922000
66093,2011-06-14,,30.79000,20066400,0.007856,5922000
66093,2011-06-15,,30.35000,24256200,-0.014290,5922000
66093,2011-06-16,,30.43000,18920400,0.002636,5922000
66093,2011-06-17,,30.77000,27914900,0.011173,5922000
66093,2011-06-20,,30.96000,17484200,0.006175,5922000
66093,2011-06-21,,31.11000,36025500,0.004845,5922000
66093,2011-06-22,,30.88000,17850100,-0.007393,5922000
66093,2011-06-23,,30.72000,24502100,-0.005181,5922000
66093,2011-06-24,,30.44000,20182000,-0.009115,5922000
66093,2011-06-27,,30.76000,18753500,0.010512,5922000
66093,2011-06-28,,31.02000,17215900,0.008453,5922000
66093,2011-06-29,,31.26000,19974500,0.007737,5922000
66093,2011-06-30,,31.41000,40634800,0.004798,5922000
66093,2011-07-01,,31.68000,20054000,0.008596,5922000
66093,2011-07-05,,31.63000,20888000,-0.001578,5922000
66093,2011-07-06,0.43000,31.23000,18068000,0.000948,5922000
66093,2011-07-07,,31.23000,21992900,0.000000,5922000
66093,2011-07-08,,31.14000,18641700,-0.002882,5922000
66093,2011-07-11,,30.80000,19328600,-0.010918,5922000
66093,2011-07-12,,30.77000,21554600,-0.000974,5922000
66093,2011-07-13,,30.82000,15750000,0.001625,5922000
66093,2011-07-14,,30.58000,21717100,-0.007787,5922000
66093,2011-07-15,,30.31000,32968300,-0.008829,5922000
66093,2011-07-18,,30.12000,21971300,-0.006269,5922000
66093,2011-07-19,,30.33000,21421500,0.006972,5922000
66093,2011-07-20,,30.23000,19851300,-0.003297,5922000
66093,2011-07-21,,30.28000,37932000,0.001654,5922000
66093,2011-07-22,,30.32000,27530500,0.001321,5922000
66093,2011-07-25,,29.91000,21250600,-0.013522,5922000
66093,2011-07-26,,29.94000,17826400,0.001003,5922000
66093,2011-07-27,,29.96000,27016600,0.000668,5922000
66093,2011-07-28,,29.26000,49628100,-0.023364,5922000
66093,2011-07-29,,29.26000,27498400,0.000000,5925000
66093,2011-08-01,,29.52000,28478100,0.008886,5925000
66093,2011-08-02,,29.18000,29209600,-0.011518,5925000
66093,2011-08-03,,29.50000,27521100,0.010966,5925000
66093,2011-08-04,,28.78000,44384300,-0.024407,5925000
66093,2011-08-05,,28.93000,53782300,0.005212,5925000
66093,2011-08-08,,27.70000,71998900,-0.042516,5925000
66093,2011-08-09,,28.85000,76610000,0.041516,5925000
66093,2011-08-10,,27.88000,61992000,-0.033622,5925000
66093,2011-08-11,,28.44000,52648800,0.020086,5925000
66093,2011-08-12,,28.22000,42592100,-0.007736,5925000
66093,2011-08-15,,28.81000,26191300,0.020907,5925000
66093,2011-08-16,,28.79000,21907100,-0.000694,5925000
66093,2011-08-17,,29.17000,25683100,0.013199,5925000
66093,2011-08-18,,28.46000,45849300,-0.024340,5925000
66093,2011-08-19,,27.99000,38019600,-0.016514,5925000
66093,2011-08-22,,28.45000,35885200,0.016434,5925000
66093,2011-08-23,,28.98000,29673300,0.018629,5925000
66093,2011-08-24,,29.43000,25048200,0.015528,5925000
66093,2011-08-25,,29.06000,23793300,-0.012572,5925000
66093,2011-08-26,,29.04000,22739700,-0.000688,5925000
66093,2011-08-29,,29.26000,23318100,0.007576,5925000
66093,2011-08-30,,29.62000,22641700,0.012304,5925000
66093,2011-08-31,,28.48000,113009500,-0.038488,5926000
66093,2011-09-01,,28.27000,37673100,-0.007374,5926000
66093,2011-09-02,,28.05000,26462900,-0.007782,5926000
66093,2011-09-06,,27.83000,33498400,-0.007843,5926000
66093,2011-09-07,,28.13000,24534300,0.010780,5926000
66093,2011-09-08,,27.96000,21924300,-0.006043,5926000
66093,2011-09-09,,27.54000,35976400,-0.015021,5926000
66093,2011-09-12,,27.88000,25557700,0.012346,5926000
66093,2011-09-13,,28.12000,24052900,0.008608,5926000
66093,2011-09-14,,28.26000,23103800,0.004979,5926000
66093,2011-09-15,,28.54000,21805700,0.009908,5926000
66093,2011-09-16,,28.94000,34265500,0.014015,5926000
66093,2011-09-19,,28.58000,21656200,-0.012440,5926000
66093,2011-09-20,,28.85000,20648100,0.009447,5926000
66093,2011-09-21,,28.30000,25856700,-0.019064,5926000
66093,2011-09-22,,27.75000,126006400,-0.019435,5926000
66093,2011-09-23,,27.85000,103806800,0.003604,5926000
66093,2011-09-26,,28.34000,70599100,0.017594,5926000
66093,2011-09-27,,28.67000,29440000,0.011644,5926000
66093,2011-09-28,,28.55000,21646900,-0.004186,5926000
66093,2011-09-29,,28.84000,34176700,0.010158,5926000
66093,2011-09-30,,28.52000,27793900,-0.011096,5926000
66093,2011-10-03,,28.16000,32148800,-0.012623,5926000
66093,2011-10-04,,28.31000,43349000,0.005327,5926000
66093,2011-10-05,0.43000,28.31000,32228500,0.015189,5926000
66093,2011-10-06,,28.41000,22168400,0.003532,5926000
66093,2011-10-07,,28.44000,22391400,0.001056,5926000
66093,2011-10-10,,29.17000,20839300,0.025668,5926000
66093,2011-10-11,,28.77000,22123800,-0.013713,5926000
66093,2011-10-12,,28.99000,25899500,0.007647,5926000
66093,2011-10-13,,29.10000,20041200,0.003794,5926000
66093,2011-10-14,,29.17000,23800200,0.002405,5926000
66093,2011-10-17,,29.02000,18492100,-0.005142,5926000
66093,2011-10-18,,29.21000,19932200,0.006547,5926000
66093,2011-10-19,,29.09000,19728000,-0.004108,5926000
66093,2011-10-20,,28.99000,31382700,-0.003438,5926000
66093,2011-10-21,,29.13000,30228600,0.004829,5926000
66093,2011-10-24,,28.88000,24212600,-0.008582,5926000
66093,2011-10-25,,28.41000,33713600,-0.016274,5926000
66093,2011-10-26,,28.75000,27996100,0.011968,5926000
66093,2011-10-27,,29.47000,37553100,0.025043,5926000
66093,2011-10-28,,29.74000,24333600,0.009162,5926000
66093,2011-10-31,,29.31000,26339000,-0.014459,5926000
66093,2011-11-01,,28.70000,31570600,-0.020812,5926000
66093,2011-11-02,,29.08000,21761200,0.013240,5926000
66093,2011-11-03,,29.44000,20787600,0.012380,5926000
66093,2011-11-04,,29.16000,18416200,-0.009511,5926000
66093,2011-11-07,,29.44000,15008500,0.009602,5926000
66093,2011-11-08,,29.46000,20837700,0.000679,5926000
66093,2011-11-09,,28.91000,27178900,-0.018669,5926000
66093,2011-11-10,,29.16000,19873200,0.008648,5926000
66093,2011-11-11,,29.42000,15112100,0.008916,5926000
66093,2011-11-14,,29.19000,21931800,-0.007818,5926000
66093,2011-11-15,,29.25000,28675200,0.002055,5926000
66093,2011-11-16,,28.78000,26548100,-0.016068,5926000
66093,2011-11-17,,28.61000,27503200,-0.005907,5926000
66093,2011-11-18,,28.64000,22080300,0.001049,5926000
66093,2011-11-21,,28.36000,22282000,-0.009776,5926000
66093,2011-11-22,,28.08000,37397500,-0.009873,5926000
